post_id	date	title	url	author_id	chars	fetched_file
6202	2007-09-11	Did Somebody Mention the Dirty Fucking Hippies?	https://crookedtimber.org/2007/09/11/did-somebody-mention-the-dirty-fucking-hippies/	2	1123	
6190	2007-09-08	Gift economies	https://crookedtimber.org/2007/09/08/gift-economies/	2	3171	
6184	2007-09-07	Again, the magic of markets	https://crookedtimber.org/2007/09/07/again-the-magic-of-markets/	2	2788	by/2007--ct-again-the-magic-of-markets.md
6183	2007-09-06	Rapleaf and privacy	https://crookedtimber.org/2007/09/06/rapleaf-and-privacy/	2	3542	by/2007--ct-rapleaf-and-privacy.md
6175	2007-09-04	Netroots essay and Boston Review	https://crookedtimber.org/2007/09/04/netroots-essay-and-boston-review/	2	31332	by/2007--ct-netroots-essay-and-boston-review.md
6160	2007-08-29	Bald men, comb	https://crookedtimber.org/2007/08/29/bald-men-comb/	2	2293	
6158	2007-08-28	Suspicious timing	https://crookedtimber.org/2007/08/28/suspicious-timing/	2	600	
6157	2007-08-27	Global warming as a partisan issue	https://crookedtimber.org/2007/08/27/global-warming-as-a-partisan-issue/	2	2333	
6155	2007-08-25	Chris Mooney’s Storm World	https://crookedtimber.org/2007/08/25/chris-mooneys-storm-world/	2	398	
6154	2007-08-24	John Cole is driven into shrill unholy madness	https://crookedtimber.org/2007/08/24/john-cole-is-driven-into-shrill-unholy-madness/	2	2634	by/2007--ct-john-cole-is-driven-into-shrill-unholy-madness.md
6152	2007-08-23	Corporate Republicans v. Corporate Democrats	https://crookedtimber.org/2007/08/23/corporate-republicans-v-corporate-democrats/	2	1559	
6149	2007-08-23	The sources of international law	https://crookedtimber.org/2007/08/23/the-sources-of-international-law/	2	9151	by/2007--ct-the-sources-of-international-law.md
6144	2007-08-22	Democracy and Unipolarity	https://crookedtimber.org/2007/08/22/democracy-and-unipolarity/	2	7526	by/2007--ct-democracy-and-unipolarity.md
6140	2007-08-22	“Jindal on Religion”	https://crookedtimber.org/2007/08/22/jindal-on-religion/	2	3069	
6135	2007-08-20	Blegs for help	https://crookedtimber.org/2007/08/20/blegs-for-help/	2	1361	
6127	2007-08-14	“Nuanced”	https://crookedtimber.org/2007/08/14/quoted-without-comment/	2	1347	
6125	2007-08-13	Another post on dating strategies	https://crookedtimber.org/2007/08/13/another-post-on-dating-strategies/	2	1267	
6123	2007-08-12	The Kristol Method	https://crookedtimber.org/2007/08/12/kristol-kagan-and-conservative-foreign-policy/	2	6787	by/2007--ct-the-kristol-method.md
6120	2007-08-10	Tabarrok v. Rodrik	https://crookedtimber.org/2007/08/10/tabarrok-v-rodrik/	2	8357	by/2007--ct-tabarrok-v-rodrik.md
6116	2007-08-08	Welfare and Race	https://crookedtimber.org/2007/08/08/welfare-and-race/	2	919	
6108	2007-08-07	Why France has VAT and America doesn’t	https://crookedtimber.org/2007/08/07/why-france-has-vat-and-america-doesnt/	2	2065	
6107	2007-08-06	Trahisons des clercs	https://crookedtimber.org/2007/08/06/trahisons-des-clercs-2/	2	5088	by/2007--ct-trahisons-des-clercs.md
6104	2007-08-05	Restraints on speech	https://crookedtimber.org/2007/08/05/restraints-on-speech/	2	2384	
6094	2007-07-31	Progressives and eugenics	https://crookedtimber.org/2007/07/31/progressives-and-eugenics/	2	3474	
6085	2007-07-28	Thousands Are Sailing	https://crookedtimber.org/2007/07/28/thousands-are-sailing/	2	1274	
6083	2007-07-26	Nielsening Haydens and Haydening Nielsens	https://crookedtimber.org/2007/07/26/names-and-divorces/	2	2272	
6081	2007-07-25	Damned lies, etc	https://crookedtimber.org/2007/07/25/damned-lies-etc/	2	1295	
6074	2007-07-24	Jacob Levy doesn’t like progressives	https://crookedtimber.org/2007/07/24/jacob-levy-doesnt-like-progressives/	2	2704	
6061	2007-07-19	The death of social democracy: greatly exaggerated	https://crookedtimber.org/2007/07/19/the-death-of-social-democracy-greatly-exaggerated/	2	3482	
6045	2007-07-13	Shalizi on Page on Diversity	https://crookedtimber.org/2007/07/13/shalizi-on-page-on-diversity/	2	278	
6035	2007-07-11	Trying Not to Lose Face	https://crookedtimber.org/2007/07/11/trying-not-to-lose-face/	2	1610	by/2007--ct-trying-not-to-lose-face.md
6028	2007-07-10	Government subcontractors	https://crookedtimber.org/2007/07/10/government-subcontractors/	2	4679	by/2007--ct-government-subcontractors.md
6023	2007-07-09	The Heavy Burden of Level-Headedness	https://crookedtimber.org/2007/07/09/the-heavy-burden-of-level-headedness/	2	2396	
6018	2007-07-06	MoveOn and Voting	https://crookedtimber.org/2007/07/06/moveon-and-voting/	2	1666	
6010	2007-07-03	Lomonaco on Libby	https://crookedtimber.org/2007/07/03/lomonaco-on-libby/	2	6912	by/2007--ct-lomonaco-on-libby.md
6009	2007-07-03	Inequality and Growth	https://crookedtimber.org/2007/07/03/inequality-and-growth/	2	3972	by/2007--ct-inequality-and-growth.md
6001	2007-06-28	EU negotiations outcome	https://crookedtimber.org/2007/06/28/eu-negotiations-outcome/	2	3612	by/2007--ct-eu-negotiations-outcome.md
5922	2007-06-27	Review: Scott E Page, The Difference	https://crookedtimber.org/2007/06/27/review-scott-e-page-the-difference/	2	13009	by/2007--ct-review-scott-e-page-the-difference.md
5994	2007-06-26	Life Imitates Ted (again)	https://crookedtimber.org/2007/06/26/life-imitates-ted-again/	2	1731	
5992	2007-06-25	Political Science papers	https://crookedtimber.org/2007/06/25/political-science-papers/	2	2000	
5968	2007-06-21	Neo-Luddite Quasi-Mandarins	https://crookedtimber.org/2007/06/21/neo-luddite-quasi-mandarins/	2	2403	
5984	2007-06-21	A Bluffer’s Guide to the Treaty Negotiations	https://crookedtimber.org/2007/06/21/a-bluffers-guide-to-the-treaty-negotiations/	2	8207	by/2007--ct-a-bluffers-guide-to-the-treaty-negotiations.md
5981	2007-06-19	The Flying Kaczyński Brothers	https://crookedtimber.org/2007/06/19/the-flying-kaczynski-brothers/	2	2630	by/2007--ct-the-flying-kaczynski-brothers.md
5971	2007-06-14	Ask  Vaclav Klaus	https://crookedtimber.org/2007/06/14/ask-vaclav-klaus/	2	1377	by/2007--ct-ask-vaclav-klaus.md
5970	2007-06-13	Servant of the Wank	https://crookedtimber.org/2007/06/13/servant-of-the-wank/	2	1869	by/2007--ct-servant-of-the-wank.md
5964	2007-06-11	Cooley on Nexon/Wright on Empires.	https://crookedtimber.org/2007/06/11/cooley-on-nexonwright-on-empires/	2	395	
5963	2007-06-11	Why we shouldn’t play nice with David Horowitz: A Response to What’s Liberal about the Liberal Arts	https://crookedtimber.org/2007/06/11/why-we-shouldn%e2%80%99t-play-nice-with-david-horowitz-a-response-to-what%e2%80%99s-liberal-about-the-liberal-arts/	2	24244	by/2007--ct-why-we-shouldnt-play-nice-with-david-horowitz-a-respons.md
5942	2007-06-06	Brasyl	https://crookedtimber.org/2007/06/06/brasyl/	2	6785	by/2007--ct-brasyl.md
5941	2007-06-05	Responsible Journamalism	https://crookedtimber.org/2007/06/05/responsible-journamalism/	2	2084	
5927	2007-06-01	Two footnotes	https://crookedtimber.org/2007/06/01/two-footnotes/	2	8924	by/2007--ct-two-footnotes.md
5917	2007-05-30	Hip Orthodoxy	https://crookedtimber.org/2007/05/30/hip-orthodoxy/	2	5085	by/2007--ct-hip-orthodoxy.md
5912	2007-05-29	The threat of community reaction	https://crookedtimber.org/2007/05/29/the-threat-of-community-reaction/	2	2149	
5911	2007-05-29	The Political Economy of Bibliographies	https://crookedtimber.org/2007/05/29/the-political-economy-of-bibliographies/	2	2314	
5906	2007-05-25	Irish election coverage	https://crookedtimber.org/2007/05/25/irish-election-coverage/	2	1014	
5901	2007-05-24	Visas and education	https://crookedtimber.org/2007/05/24/visas-and-education/	2	3003	
5897	2007-05-23	Bloggingheads with Douthat	https://crookedtimber.org/2007/05/23/bloggingheads-with-douthat/	2	981	
5892	2007-05-22	Chinese Democracy II	https://crookedtimber.org/2007/05/22/chinese-democracy-ii/	2	7018	by/2007--ct-chinese-democracy-ii.md
5878	2007-05-16	Tipping points	https://crookedtimber.org/2007/05/16/tipping-points/	2	1285	
5877	2007-05-16	Pleasantly Contentious, Perhaps Even Usefully Dangerous	https://crookedtimber.org/2007/05/16/pleasantly-contentious-perhaps-even-usefully-dangerous/	2	2238	
5876	2007-05-16	Elsewhere on the Web	https://crookedtimber.org/2007/05/16/elsewhere-on-the-web/	2	1075	
5862	2007-05-11	Rupture,Rapture	https://crookedtimber.org/2007/05/11/rupturerapture/	2	4194	by/2007--ct-rupture-rapture.md
5859	2007-05-10	The nations, not so blest as thee	https://crookedtimber.org/2007/05/10/the-nations-not-so-blest-as-thee/	2	1730	
5858	2007-05-10	Napoleons of crime	https://crookedtimber.org/2007/05/10/napoleons-of-crime/	2	3939	by/2007--ct-napoleons-of-crime.md
5838	2007-05-04	Chait on the netroots	https://crookedtimber.org/2007/05/04/chait-on-the-netroots/	2	15892	by/2007--ct-chait-on-the-netroots.md
5835	2007-05-03	From Istanbul to God Knows Where	https://crookedtimber.org/2007/05/03/from-istanbul-to-god-knows-where/	2	3771	by/2007--ct-from-istanbul-to-god-knows-where.md
5820	2007-04-26	Technopeasants	https://crookedtimber.org/2007/04/26/technopeasants/	2	505	
5816	2007-04-25	Linkage	https://crookedtimber.org/2007/04/25/linkage-4/	2	1429	
5812	2007-04-24	Crime fiction	https://crookedtimber.org/2007/04/24/crime-fiction/	2	1629	
5797	2007-04-19	Vox populi	https://crookedtimber.org/2007/04/19/vox-populi/	2	2273	
5770	2007-04-10	When I hear the word culture I reach for my textbook on institutional theory	https://crookedtimber.org/2007/04/10/when-i-hear-the-word-culture-i-reach-for-my-textbook-on-institutional-theory/	2	3025	
5752	2007-04-03	The Culture of Narcissism	https://crookedtimber.org/2007/04/03/the-culture-of-narcissism/	2	330	
5740	2007-03-28	Bloggingheads and the EU	https://crookedtimber.org/2007/03/28/bloggingheads-and-the-eu/	2	2628	
5738	2007-03-28	Bookstores again	https://crookedtimber.org/2007/03/28/bookstores-again/	2	1073	
5737	2007-03-28	The White Tyger	https://crookedtimber.org/2007/03/28/the-white-tyger/	2	1917	
5734	2007-03-27	Scholarly activism	https://crookedtimber.org/2007/03/27/scholarly-activism/	2	5115	by/2007--ct-scholarly-activism.md
5718	2007-03-22	Edwards out?	https://crookedtimber.org/2007/03/22/edwards-out/	2	998	
5711	2007-03-21	Aardvark to DC	https://crookedtimber.org/2007/03/21/aardvark-to-dc/	2	324	
5709	2007-03-20	iRex Iliad and eBooks	https://crookedtimber.org/2007/03/20/ebooks/	2	625	
5696	2007-03-18	Parasites with style	https://crookedtimber.org/2007/03/18/parasites-with-style/	2	803	
5694	2007-03-15	Pakistan	https://crookedtimber.org/2007/03/15/pakistan/	2	2285	by/2007--ct-pakistan.md
5693	2007-03-15	Cringe and whinge	https://crookedtimber.org/2007/03/15/cringe-and-whinge/	2	2047	
5687	2007-03-14	Bundling Babbling Brooks	https://crookedtimber.org/2007/03/14/babbling-brooks-and-friends/	2	1728	
5685	2007-03-13	One for Gonzales	https://crookedtimber.org/2007/03/13/one-for-gonzales/	2	422	
5681	2007-03-13	Sauce for the goose …	https://crookedtimber.org/2007/03/13/sauce-for-the-goose/	2	4157	by/2007--ct-sauce-for-the-goose.md
5680	2007-03-12	Big Government Libertarianism	https://crookedtimber.org/2007/03/12/big-government-libertarianism/	2	2204	
5668	2007-03-09	Unions, organizational form and efficiency	https://crookedtimber.org/2007/03/09/unions-organizational-form-and-efficiency/	2	5196	by/2007--ct-unions-organizational-form-and-efficiency.md
5666	2007-03-08	APSA papers: The Sequel	https://crookedtimber.org/2007/03/08/apsa-papers-the-sequel/	2	1827	by/2007--ct-apsa-papers-the-sequel.md
5662	2007-03-07	Foley Room	https://crookedtimber.org/2007/03/07/foley-room/	2	37	
5659	2007-03-07	Retaliation	https://crookedtimber.org/2007/03/07/retaliation/	2	3144	by/2007--ct-retaliation.md
5649	2007-03-02	Chinese Democracy	https://crookedtimber.org/2007/03/02/china-and-democracy/	2	6760	by/2007--ct-chinese-democracy.md
5639	2007-02-25	Three Card Monte	https://crookedtimber.org/2007/02/25/three-card-monte/	2	759	
5632	2007-02-23	Question 74	https://crookedtimber.org/2007/02/23/question-74/	2	888	
5630	2007-02-23	Academic blogs link-begging	https://crookedtimber.org/2007/02/23/academic-blogs-link-begging/	2	1308	
5629	2007-02-23	Tax competition	https://crookedtimber.org/2007/02/23/tax-competition/	2	1587	
5626	2007-02-22	Trees, flowers, mountains, stones	https://crookedtimber.org/2007/02/22/trees-flowers-mountains-stones/	2	1560	
5621	2007-02-21	Bombs, Israel and Iran	https://crookedtimber.org/2007/02/21/bombs-israel-and-iran/	2	2786	
5620	2007-02-21	Airset etc	https://crookedtimber.org/2007/02/21/airset-etc/	2	1489	
5613	2007-02-16	Where Have You Gone Medium Lobster? A Nation Turns Its Lonely Eyes to You	https://crookedtimber.org/2007/02/16/where-are-you-gone-medium-lobster-a-nation-turns-its-lonely-eyes-to-you/	2	188	
5612	2007-02-16	Indies under fire	https://crookedtimber.org/2007/02/16/indies-under-fire/	2	1988	
5609	2007-02-15	Points of tangency	https://crookedtimber.org/2007/02/15/points-of-tangency/	2	2605	
5607	2007-02-14	Bloggingheads again	https://crookedtimber.org/2007/02/14/bloggingheads-again-2/	2	236	
5600	2007-02-13	all is not well on the borders …	https://crookedtimber.org/2007/02/13/all-is-not-well-on-the-borders/	2	2174	
5598	2007-02-12	Out of control IOs	https://crookedtimber.org/2007/02/12/out-of-control-ios/	2	3063	by/2007--ct-out-of-control-ios.md
5586	2007-02-08	I only am escaped to tell thee …	https://crookedtimber.org/2007/02/08/i-only-am-escaped-to-tell-thee/	2	1050	
5585	2007-02-08	Jumping the Shark	https://crookedtimber.org/2007/02/08/jumping-the-shark/	2	529	
5582	2007-02-07	IP law and bird flu	https://crookedtimber.org/2007/02/07/ip-law-and-bird-flu/	2	1917	
5549	2007-02-07	Sarko Agonistes	https://crookedtimber.org/2007/02/07/sarko-agonistes/	2	2871	
5552	2007-01-30	Scholars and Students	https://crookedtimber.org/2007/01/30/scholars-and-students/	2	25	
5548	2007-01-30	Childrens’ books	https://crookedtimber.org/2007/01/30/childrens-books/	2	1946	
5545	2007-01-29	Euro-sclerosis	https://crookedtimber.org/2007/01/29/euro-sclerosis/	2	1574	
5544	2007-01-28	Storage	https://crookedtimber.org/2007/01/28/storage/	2	796	
5536	2007-01-24	Probabilistic Alarm Clock	https://crookedtimber.org/2007/01/24/probabilistic-alarm-clock/	2	810	
5531	2007-01-23	Bloggingheads again	https://crookedtimber.org/2007/01/23/bloggingheads-again/	2	97	
5526	2007-01-22	On “The Road”	https://crookedtimber.org/2007/01/22/on-the-road/	2	9958	by/2007--ct-on-the-road.md
5524	2007-01-21	Exclusivity	https://crookedtimber.org/2007/01/21/exclusivity/	2	38	
5521	2007-01-19	Showy spending	https://crookedtimber.org/2007/01/19/showy-spending/	2	1585	
5520	2007-01-19	Simplify and exaggerate	https://crookedtimber.org/2007/01/19/simplify-and-exaggerate/	2	3119	by/2007--ct-simplify-and-exaggerate.md
5518	2007-01-17	Institutions and Politics again	https://crookedtimber.org/2007/01/17/institutions-and-politics-again/	2	12726	by/2007--ct-institutions-and-politics-again.md
5507	2007-01-13	Institutions and Politics	https://crookedtimber.org/2007/01/13/institutions-and-politics/	2	13052	by/2007--ct-institutions-and-politics.md
5503	2007-01-12	Hegel, Weber and Bush	https://crookedtimber.org/2007/01/12/hegel-weber-and-bush/	2	3353	
5502	2007-01-12	“Snakes on a Plane” on a Plane	https://crookedtimber.org/2007/01/12/snakes-on-a-plane-on-a-plane/	2	869	
5495	2007-01-08	Trust and interests	https://crookedtimber.org/2007/01/08/trust-and-interests/	2	1724	
5487	2007-01-06	We’re in ur blogpostz, borrowing ur jokez	https://crookedtimber.org/2007/01/06/were-in-ur-blogpostz-borrowing-ur-jokez/	2	121	
5477	2007-01-04	The Playstation Proof	https://crookedtimber.org/2007/01/04/the-playstation-proof/	2	2089	
5456	2006-12-22	Incentives, taxes and policy feedback	https://crookedtimber.org/2006/12/22/incentives-taxes-and-policy-feedback/	2	2323	
5449	2006-12-20	Interesting citations	https://crookedtimber.org/2006/12/20/interesting-citations/	2	1193	
5446	2006-12-19	BP and worker safety	https://crookedtimber.org/2006/12/19/bp-and-worker-safety/	2	5544	by/2006--ct-bp-and-worker-safety.md
5441	2006-12-18	Bloggingheads and lampposts	https://crookedtimber.org/2006/12/18/bloggingheads-and-lampposts/	2	2115	by/2006--ct-bloggingheads-and-lampposts.md
5433	2006-12-15	Christmas Music: The Solution	https://crookedtimber.org/2006/12/15/christmas-music-the-solution/	2	366	
5432	2006-12-15	Pirgs, Mieville auf Deutsch and Iraq	https://crookedtimber.org/2006/12/15/pirgs-unions-and-mieville-auf-deutsch/	2	840	
5413	2006-12-06	Tinkeln nicht Sprinkeln	https://crookedtimber.org/2006/12/06/tinkeln-nicht-sprinkeln/	2	293	
5408	2006-12-05	Research question	https://crookedtimber.org/2006/12/05/research-question/	2	527	
5405	2006-12-05	Horowitz v. Bérubé	https://crookedtimber.org/2006/12/05/horowitz-v-berube/	2	335	
5403	2006-12-04	Racism and That Liberal Media	https://crookedtimber.org/2006/12/04/racism-and-that-liberal-media/	2	3749	by/2006--ct-racism-and-that-liberal-media.md
5391	2006-11-30	Starship Stormtroopers, How Are Ya?	https://crookedtimber.org/2006/11/30/starship-stormtroopers-how-are-ya/	2	2471	
5385	2006-11-28	MCI Customer Service Hell	https://crookedtimber.org/2006/11/28/mci-customer-service-hell/	2	3021	
5384	2006-11-28	Bloggingheadstv	https://crookedtimber.org/2006/11/28/bloggingheadstv/	2	87	
5380	2006-11-27	Comments problems	https://crookedtimber.org/2006/11/27/comments-problems/	2	617	
5379	2006-11-27	The Fry Who Loved Me	https://crookedtimber.org/2006/11/27/the-fry-who-loved-me/	2	549	
5372	2006-11-23	Horowitz in Pennsylvania	https://crookedtimber.org/2006/11/23/horowitz-in-pennsylvania/	2	1919	
5368	2006-11-22	Firedoglake book club	https://crookedtimber.org/2006/11/22/firedoglake-book-club/	2	221	
5361	2006-11-20	Lieven on neo-cons	https://crookedtimber.org/2006/11/20/lieven-on-neo-cons/	2	1238	
