year	month	date	title	url	wayback_index_snapshot	fetched	archived_byline	file
2007	04		Whoop It Up	http://radar.oreilly.com/archives/2007/04/whoop_it_up.html		other-author	dale	
2007	04		machine translation	http://radar.oreilly.com/archives/2007/04/why-google-is-o.html		yes	tim	by/2007--radar-legacy-why-google-is-offering-411-service.md
2007	04		noted this first with speech recognition	http://radar.oreilly.com/2007/04/why-google-is-offering-411-ser.html		duplicate	tim	
2007	04		Women in Computer Science	http://radar.oreilly.com/archives/2007/04/women_in_comput.html		yes	tim	by/2007--radar-legacy-women-in-computer-science.md
2007	05		Burning Man Earth	http://radar.oreilly.com/archives/2007/05/burning_man_ear.html		other-author	brady	
2007	05		Early Registration for TOC Closes Tomorrow	http://radar.oreilly.com/archives/2007/05/early_registration_for_toc_closes_tomorrow.html		other-author	sarahm	
2007	05		lift/scala for web apps	http://radar.oreilly.com/archives/2007/05/liftscala_for_w.html		yes	tim	by/2007--radar-legacy-lift-scala-for-web-apps.md
2007	05		Listen to O'Reilly Radar	http://radar.oreilly.com/archives/2007/05/listen_to_oreil.html		yes	tim	by/2007--radar-legacy-listen-to-o-reilly-radar.md
2007	05		Medieval Tech Support	http://radar.oreilly.com/archives/2007/05/medieval_tech_s.html		yes	tim	by/2007--radar-legacy-medieval-tech-support.md
2007	05		Micropayments After All:  S3, iTunes, Adsense and more	http://radar.oreilly.com/archives/2007/05/micropayments_a.html		yes	tim	by/2007--radar-legacy-micropayments-after-all-s3-itunes-adsense-and-more.md
2007	05		an issue of the Release 2.0 newsletter	http://radar.oreilly.com/archives/2007/05/release_202_web.html		other-author	jimmy	
2007	05		State of the Computer Book Market, Q107, part 1 - Overall Market	http://radar.oreilly.com/archives/2007/05/state_of_the_co_6.html		other-author	mikeh	
2007	05		Sun Supports OpenID: Steps Towards Enterprise?	http://radar.oreilly.com/archives/2007/05/sun_supports_op.html		other-author	brady	
2007	05		Verdien: Smart Power Management for Your Machine	http://radar.oreilly.com/archives/2007/05/verdien_smart_p.html		other-author	brady	
2007	05		Verdien: Smart Power Management for Your Machine	http://radar.oreilly.com/2007/05/verdien-smart-power-management.html		other-author	brady	
2007	05		Web 2.0 and Education	http://radar.oreilly.com/archives/2007/05/web_20_and_educ_1.html		yes	tim	by/2007--radar-legacy-web-2-0-and-education.md
2007	05		feel so strongly	http://radar.oreilly.com/archives/2007/05/web_20_microsof_1.html		yes	tim	by/2007--radar-legacy-web-2-0-microsoft-and-the-costs-at-scale.md
2007	05		lookup into your cell carrier's call history database	http://radar.oreilly.com/archives/2007/05/what_would_goog.html		duplicate	tim	
2007	05		What Would Google Do?	http://radar.oreilly.com/archives/2007/05/what-would-google-do.html		yes	tim	by/2007--radar-legacy-what-would-google-do.md
2007	06		Advertising Business Model for Free Downloadable Books?	http://radar.oreilly.com/archives/2007/06/advertising_bus.html		yes	tim	by/2007--radar-legacy-advertising-business-model-for-free-downloadable-books.md
2007	06		Amazon Web Services and the lack of a SLA	http://radar.oreilly.com/archives/2007/06/amazon_ec2_and.html		other-author	artur	
2007	06		Ant Simulation in Second Life	http://radar.oreilly.com/archives/2007/06/ant_simulation.html		other-author	brady	
2007	06		Are You Blogging This?  A Web 2.0 Song.	http://radar.oreilly.com/archives/2007/06/are_you_bloggin_1.html		yes	tim	by/2007--radar-legacy-are-you-blogging-this-a-web-2-0-song.md
2007	06		bLink:  Completing the Connection Between Analog and Digital	http://radar.oreilly.com/archives/2007/06/blink_completin.html		yes	tim	by/2007--radar-legacy-blink-completing-the-connection-between-analog-and-digital.md
2007	06		Buy O'Reilly Books by the Chapter	http://radar.oreilly.com/archives/2007/06/buy_oreilly_boo.html		yes	tim	by/2007--radar-legacy-buy-o-reilly-books-by-the-chapter.md
2007	06		Collective Intelligence in Word 2007 Spell Checker	http://radar.oreilly.com/archives/2007/06/collective_inte.html		yes	tim	by/2007--radar-legacy-collective-intelligence-in-word-2007-spell-checker.md
2007	06		Entrepreneurial Program for Research on Mobiles	http://radar.oreilly.com/archives/2007/06/entrepreneurial.html		yes	tim	by/2007--radar-legacy-entrepreneurial-program-for-research-on-mobiles.md
2007	06		Foo Camp Takeaways	http://radar.oreilly.com/archives/2007/06/foo_camp_takeaw.html		yes	tim	by/2007--radar-legacy-foo-camp-takeaways.md
2007	06		Global Speaker Pages for O'Reilly Conferences	http://radar.oreilly.com/archives/2007/06/global_speaker.html		yes	tim	by/2007--radar-legacy-global-speaker-pages-for-o-reilly-conferences.md
2007	06		I wish I could be in two places at once	http://radar.oreilly.com/archives/2007/06/i_wish_i_could.html		yes	tim	by/2007--radar-legacy-i-wish-i-could-be-in-two-places-at-once.md
2007	06		Let's Meet-up in Europe	http://radar.oreilly.com/archives/2007/06/lets_meetup_in.html		other-author	brady	
2007	06		Localizing Print on Demand	http://radar.oreilly.com/archives/2007/06/localizing_prin.html		other-author	peter	
2007	06		MySQL:  The Twelve Days of Scaleout	http://radar.oreilly.com/archives/2007/06/mysql_the_twelv.html		yes	tim	by/2007--radar-legacy-mysql-the-twelve-days-of-scaleout.md
2007	06		Nature Precedings:  Early Access to Scientific Results	http://radar.oreilly.com/archives/2007/06/nature_precedin.html		yes	tim	by/2007--radar-legacy-nature-precedings-early-access-to-scientific-results.md
2007	06		Notes from TOC on the future of print	http://radar.oreilly.com/archives/2007/06/notes_from_toc.html		other-author	andrew	
2007	06		OpenAds Funded by Index, Mangrove, First Round, OATV	http://radar.oreilly.com/archives/2007/06/openads_funded.html		yes	tim	by/2007--radar-legacy-openads-funded-by-index-mangrove-first-round-oatv.md
2007	06		Paul Kedrosky on Why Paris Hilton is Good News for the Web	http://radar.oreilly.com/archives/2007/06/paul_kedrosky_o_1.html		yes	tim	by/2007--radar-legacy-paul-kedrosky-on-why-paris-hilton-is-good-news-for-the-web.md
2007	06		Pixelodeon Film Festival in LA	http://radar.oreilly.com/archives/2007/06/pixelodeon_film.html		yes	tim	by/2007--radar-legacy-pixelodeon-film-festival-in-la.md
2007	06		Radar Executive Briefing on Open Source	http://radar.oreilly.com/archives/2007/06/radar_executive_1.html		yes	tim	by/2007--radar-legacy-radar-executive-briefing-on-open-source.md
2007	06		"Scott Berkun:  ""Asshole Driven Development"""	http://radar.oreilly.com/archives/2007/06/scott_berkun_as_1.html		yes	tim	by/2007--radar-legacy-scott-berkun-asshole-driven-development.md
2007	06		TOC Conference Next Week	http://radar.oreilly.com/archives/2007/06/toc_conference.html		yes	tim	by/2007--radar-legacy-toc-conference-next-week.md
2007	06		TOC Coverage	http://radar.oreilly.com/archives/2007/06/toc_coverage.html		other-author	keith	
2007	06		TripIt Looking for Beta Testers	http://radar.oreilly.com/archives/2007/06/tripit_looking.html		yes	tim	by/2007--radar-legacy-tripit-looking-for-beta-testers.md
2007	06		Web 2.0 at the European Parliament	http://radar.oreilly.com/archives/2007/06/web_20_at_the_e.html		yes	tim	by/2007--radar-legacy-web-2-0-at-the-european-parliament.md
2007	06		WiFi: Record Range Now 382 KM	http://radar.oreilly.com/archives/2007/06/wifi_record_ran.html		other-author	brady	
2007	07		Digital Journalism, Paper Packaging	http://radar.oreilly.com/archives/2007/07/digital_journal.html		other-author	peter	
2007	07		Eventstreaming and People Publishing	http://radar.oreilly.com/archives/2007/07/eventstreaming.html		other-author	peter	
2007	07		Real Time Rome: Using Cellphones To Model a City's Movements	http://radar.oreilly.com/archives/2007/07/real_time_rome.html		other-author	brady	
2007	07		Submit Your Talk For Ignite Seattle (8/8)	http://radar.oreilly.com/archives/2007/07/submit_your_tal.html		other-author	brady	
2007	07		Where2.0: Garmin Developer, Browser Plugin and Javascript API	http://radar.oreilly.com/archives/2007/07/where20_garmin.html		other-author	artur	
2007	07		Wii for Second Life	http://radar.oreilly.com/archives/2007/07/wii_for_second.html		other-author	brady	
2007	08		Books In Google Earth	http://radar.oreilly.com/archives/2007/08/books_in_google.html		other-author	brady	
2007	08		Carl Malamud Takes on WestLaw	http://radar.oreilly.com/archives/2007/08/carl_malamud_ta.html		yes	tim	by/2007--radar-legacy-carl-malamud-takes-on-westlaw.md
2007	08		GIS, Landsat, and Public Data	http://radar.oreilly.com/archives/2007/08/gis_landsat_and.html		other-author	peter	
2007	08		Mastering Information Through the Ages	http://radar.oreilly.com/archives/2007/08/mastering_infor.html		yes	tim	by/2007--radar-legacy-mastering-information-through-the-ages.md
2007	08		My Tongue-Lashing from Eben Moglen	http://radar.oreilly.com/archives/2007/08/my_tonguelashin.html		yes	tim	by/2007--radar-legacy-my-tongue-lashing-from-eben-moglen.md
2007	08		O'Reilly Launches Money:Tech Conference	http://radar.oreilly.com/archives/2007/08/oreilly_launche.html		yes	tim	by/2007--radar-legacy-o-reilly-launches-money-tech-conference.md
2007	08		Peak Google	http://radar.oreilly.com/archives/2007/08/peak_google.html		other-author	nat	
2007	08		Predicting the Next Decade of Enterprise Software	http://radar.oreilly.com/archives/2007/08/predicting_the.html		yes	tim	by/2007--radar-legacy-predicting-the-next-decade-of-enterprise-software.md
2007	08		Programming Collective Intelligence	http://radar.oreilly.com/archives/2007/08/programming_col.html		yes	tim	by/2007--radar-legacy-programming-collective-intelligence.md
2007	08		Revenge by Gadget	http://radar.oreilly.com/archives/2007/08/revenge_by_gadg.html		yes	tim	by/2007--radar-legacy-revenge-by-gadget.md
2007	08		Surprises on the Bookshelves of CEOs	http://radar.oreilly.com/archives/2007/08/surprises_on_th.html		yes	tim	by/2007--radar-legacy-surprises-on-the-bookshelves-of-ceos.md
2007	08		The Virtues of Print in a Web 2.0 World	http://radar.oreilly.com/archives/2007/08/the_virtues_of.html		yes	tim	by/2007--radar-legacy-the-virtues-of-print-in-a-web-2-0-world.md
2007	08		University Publishing with Comments	http://radar.oreilly.com/archives/2007/08/university_publ.html		other-author	peter	
2007	09		Adobe to Acquire Virtual Ubiquity	http://radar.oreilly.com/archives/2007/09/adobe_acquires_buzzword.html		yes	tim	by/2007--radar-legacy-adobe-to-acquire-virtual-ubiquity.md
2007	09		Adobe Share Promises to Make Any Document into an Embeddable Widget	http://radar.oreilly.com/archives/2007/09/adobe_share_document_widget.html		yes	tim	by/2007--radar-legacy-adobe-share-promises-to-make-any-document-into-an-embeddable-widget.md
2007	09		A National DataNet	http://radar.oreilly.com/archives/2007/09/a_national_data.html		other-author	peter	
2007	09		Carl Malamud Tackles the Copyright Office	http://radar.oreilly.com/archives/2007/09/carl_malamud_ta_1.html		duplicate	tim	
2007	09		harvested this in 2007	http://radar.oreilly.com/2007/09/carl-malamud-tackles-the-copyr.html		yes	tim	by/2007--radar-legacy-carl-malamud-tackles-the-copyright-office.md
2007	09		CK-12.org looking for Python Developers	http://radar.oreilly.com/archives/2007/09/ck12org_looking.html		yes	tim	by/2007--radar-legacy-ck-12-org-looking-for-python-developers.md
2007	09		different approaches the Semantic Web and Web 2.0 take to building intelligent applications	http://radar.oreilly.com/archives/2007/09/economist_confu.html		duplicate	tim	
2007	09		Pagerank is the canonical example	http://radar.oreilly.com/archives/2007/09/economist-confused-about-the-s.html		yes	tim	by/2007--radar-legacy-economist-confused-about-the-semantic-web.md
2007	09		EFF's Web 2.0 Compliance Bootcamp	http://radar.oreilly.com/archives/2007/09/effs_web_20_com_1.html		yes	tim	by/2007--radar-legacy-eff-s-web-2-0-compliance-bootcamp.md
2007	09		Followup on Semantic Web approach versus Web 2.0	http://radar.oreilly.com/archives/2007/09/followup_on_sem.html		yes	tim	by/2007--radar-legacy-followup-on-semantic-web-approach-versus-web-2-0.md
2007	09		Hedge Funds are Software Companies	http://radar.oreilly.com/archives/2007/09/hedge_funds_are.html		yes	tim	by/2007--radar-legacy-hedge-funds-are-software-companies.md
2007	09		If volunteer communities increasingly add value to business...	http://radar.oreilly.com/archives/2007/09/if_volunteer_co.html		other-author	andyo	
2007	09		I love my iPhone, but...bah, no Jaiku!	http://radar.oreilly.com/archives/2007/09/i_love_my_iphon.html		yes	tim	by/2007--radar-legacy-i-love-my-iphone-but-bah-no-jaiku.md
2007	09		Long Now:  The Arguments for Nuclear Power	http://radar.oreilly.com/archives/2007/09/long_now_the_ar.html		yes	tim	by/2007--radar-legacy-long-now-the-arguments-for-nuclear-power.md
2007	09		Open Minds Conference:  Open Source in K-12 Education	http://radar.oreilly.com/archives/2007/09/open_minds_conf_1.html		yes	tim	by/2007--radar-legacy-open-minds-conference-open-source-in-k-12-education.md
2007	09		Parrot and Multi-threading	http://radar.oreilly.com/archives/2007/09/parrot_and_mult.html		yes	tim	by/2007--radar-legacy-parrot-and-multi-threading.md
2007	09		Patents and Scientific Peer Review	http://radar.oreilly.com/archives/2007/09/patents_and_the.html		yes	tim	by/2007--radar-legacy-patents-and-scientific-peer-review.md
2007	09		Penn and Teller on the FCC	http://radar.oreilly.com/archives/2007/09/penn_and_teller.html		yes	tim	by/2007--radar-legacy-penn-and-teller-on-the-fcc.md
2007	09		Saul Griffith	http://radar.oreilly.com/archives/2007/09/radar-profile-saul-griffith-ma.html		yes	tim	by/2007--radar-legacy-radar-profile-saul-griffith-maker-extraordinaire.md
2007	09		Radar Profile: Saul Griffith, Maker Extraordinaire	http://radar.oreilly.com/archives/2007/09/saul_griffith_macarthur.html		duplicate	tim	
2007	09		Arnold Schwarzenegger and California as Nation State	http://radar.oreilly.com/archives/2007/09/schwarzenegger_usa_fractured_saffo.html		yes	tim	by/2007--radar-legacy-arnold-schwarzenegger-and-california-as-nation-state.md
2007	09		Social Networking Invitation Etiquette	http://radar.oreilly.com/archives/2007/09/social_networking_invitation_etiquette.html		yes	tim	by/2007--radar-legacy-social-networking-invitation-etiquette.md
2007	10		Compete.com Analyzes How Facebook Users Spend Their Time	http://radar.oreilly.com/archives/2007/10/competecom_anal.html		yes	tim	by/2007--radar-legacy-compete-com-analyzes-how-facebook-users-spend-their-time.md
2007	10		Web2Summit: Backstage with Rob Currie of Dash	http://radar.oreilly.com/archives/2007/10/dash_web2summit_openmoko.html		yes	tim	by/2007--radar-legacy-web2summit-backstage-with-rob-currie-of-dash.md
2007	10		David Pogue on the OLPC	http://radar.oreilly.com/archives/2007/10/david_pogue_olpc_xo.html		yes	tim	by/2007--radar-legacy-david-pogue-on-the-olpc.md
2007	10		Good News, Bad News about Facebook Application Market:  Long Tail Rules	http://radar.oreilly.com/archives/2007/10/facebook_long_tail_report.html		yes	tim	by/2007--radar-legacy-good-news-bad-news-about-facebook-application-market-long-tail-rules.md
2007	10		"Facebook has very much of a ""short head"" when it comes to applications"	http://radar.oreilly.com/archives/2007/10/good-news-bad-news-about-faceb.html		duplicate	tim	
2007	10		Why the iPhone Will Beat the Blackberry	http://radar.oreilly.com/archives/2007/10/iphone_blackberry_excel.html		yes	tim	by/2007--radar-legacy-why-the-iphone-will-beat-the-blackberry.md
2007	10		Maker Faire Austin in Full Swing	http://radar.oreilly.com/archives/2007/10/maker_faire_aus.html		yes	tim	by/2007--radar-legacy-maker-faire-austin-in-full-swing.md
2007	10		Web2Summit:  Radar Networks Unwinds twine.com	http://radar.oreilly.com/archives/2007/10/radar_networks_twine.html		yes	tim	by/2007--radar-legacy-web2summit-radar-networks-unwinds-twine-com.md
2007	10		Reading the Next Book	http://radar.oreilly.com/archives/2007/10/reading_the_nex.html		other-author	peter	
2007	10		SAP as a Web 2.0 Company?	http://radar.oreilly.com/archives/2007/10/sap_web_20.html		yes	tim	by/2007--radar-legacy-sap-as-a-web-2-0-company.md
2007	10		social network operating system	http://radar.oreilly.com/archives/2007/10/social_network_operating_system.html		yes	tim	by/2007--radar-legacy-the-social-network-operating-system.md
2007	10		Web 2.0 Expo Berlin Early Registration Ending	http://radar.oreilly.com/archives/2007/10/web_20_expo_ber_1.html		other-author	brady	
2007	10		Web2Summit: Backstage with Meg Whitman	http://radar.oreilly.com/archives/2007/10/web2summit_back.html		yes	tim	by/2007--radar-legacy-web2summit-backstage-with-meg-whitman.md
